CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param
COLO-205,905961,245,245_905961,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972599093,0.977466902,0.974325069,0.968300192,0.968661642,0.956584084,0.634280974,0.033532092,0.006462921,UNC0638,COLO-205,0.027400906999999974,0.027069171,0.9994380153097936,[ 7.94182651e-01  1.02840459e+00 -3.55482788e+01  3.15192128e-03]
NCI-H2170,687815,180,180_687815,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986055711,0.805361153,0.063231819,0.066338978,0.037067191,0.036873266,0.036095387,0.045242548,0.037006181,Thapsigargin,NCI-H2170,0.013944288999999999,0.008236367000000001,0.9995316506152786,[ 2.51046595e-01  1.05179279e+00 -4.67204071e+01  4.29767571e-02]
D-247MG,946367,170,170_946367,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951432896,0.935503643,0.920862071,0.889121777,0.898637955,0.420941894,0.068070723,0.04975187,0.024901728,Shikonin,D-247MG,0.04856710399999997,0.024850141999999995,0.9957806653667913,[  0.65252501   1.10692929 -28.35654109   0.03768431]
KCL-22,1330931,165,165_1330931,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986991891,0.966677944,0.793858174,0.366289914,0.160189043,0.076400312,0.036434008,0.019269226,0.009868355,DMOG,KCL-22,0.013008109000000045,0.009400871,0.9978632480018311,[  0.4082444    1.02695147 -15.3385903    0.03358182]
SK-MEL-28,905954,173,173_905954,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99964712,0.912699452,0.360791482,0.025142407,0.037019959,0.025003893,0.023017087,0.016017815,0.019411401,FH535,SK-MEL-28,0.00035287999999999986,0.003393585999999997,0.9996041418581302,[ 3.08994621e-01  1.02124831e+00 -2.74619681e+01  2.05388070e-02]
EW-16,949165,276,276_949165,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977409951,0.894203209,0.640125811,0.316743581,0.140997021,0.069542696,0.067514171,0.053109783,0.049797146,CAY10603,EW-16,0.022590048999999945,0.0033126370000000002,0.9998407281464031,[  0.36641572   1.04607118 -12.95413725   0.05466629]
KCL-22,1330931,11,11_1330931,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98131754,0.958801828,0.94628512,0.880886577,0.549921263,0.421624646,0.267623896,0.146985236,0.109176591,Paclitaxel,KCL-22,0.018682459999999956,0.03780864499999999,0.99021168631081,[ 0.57820646  1.11232655 -9.38345739  0.10513759]
RT-112,909704,208,208_909704,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978188309,0.958554728,0.938529955,0.932895365,0.954647074,0.865944599,0.227184645,0.193002982,0.185348418,Ispinesib Mesylate,RT-112,0.021811691000000022,0.007654564000000003,0.9973050149068585,[  0.70525014   1.29588171 -44.23191878   0.18894374]
SK-LMS-1,909720,136,136_909720,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979295422,0.893082315,0.662536197,0.473927977,0.233799952,0.196624928,0.078588012,0.041193698,0.021323875,Mitomycin-C,SK-LMS-1,0.02070457800000003,0.019869823,0.9954943829000877,[ 0.40960727  0.96733478 -7.89711012  0.026877  ]
SK-MG-1,909729,346,346_909729,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969364789,0.947853578,0.720033948,0.232727306,0.15733906,0.106834216,0.089973267,0.078096198,0.067599207,THZ-2-102-1,SK-MG-1,0.030635210999999996,0.010496991000000011,0.9974726901132079,[  0.36610847   1.12151831 -21.62992795   0.09424053]
KCL-22,1330931,170,170_1330931,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972707859,0.958431389,0.71648245,0.068076887,0.077191699,0.014408749,0.008434281,0.00561276,0.010461895,Shikonin,KCL-22,0.027292140999999992,0.004849135000000001,0.9977978628082573,[ 3.59873587e-01  1.04395064e+00 -3.45970882e+01  2.21198806e-02]
Farage,1297449,245,245_1297449,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961800514,0.950462222,0.916974994,0.967782085,0.936886819,0.826148314,0.176801579,0.006784278,0.002930277,UNC0638,Farage,0.038199486000000005,0.0038540010000000006,0.9976561192937623,[ 7.26519774e-01  1.04598134e+00 -2.98677957e+01  7.40476443e-04]
Sci-1,1331031,276,276_1331031,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982211888,0.821716244,0.577305527,0.249685089,0.085305612,0.016121005,0.005034376,0.004346583,0.004855842,CAY10603,Sci-1,0.017788111999999967,0.0005092589999999998,0.9994508607228304,[ 3.53401735e-01  9.78366746e-01 -1.18365198e+01 -4.07614274e-04]
KCL-22,1330931,45,45_1330931,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975878553,0.929438191,0.979372891,0.96759153,0.949655942,0.968526513,0.537589828,0.064140858,0.015952609,Z-LLNle-CHO,KCL-22,0.024121446999999963,0.048188248999999996,0.9973883284807773,[ 7.81374472e-01  1.05987431e+00 -3.37049906e+01  2.61788682e-02]
BHY,753535,219,219_753535,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953329954,0.96962663,0.895129541,0.799508688,0.250267473,0.196477243,0.186777952,0.164597921,0.180342352,AT-7519,BHY,0.04667004600000002,0.015744431000000003,0.9957871342978347,[  0.47804229   1.28744173 -31.98568609   0.18031161]
L-1236,1330935,274,274_1330935,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979285965,0.854533733,0.441020947,0.116731956,0.027928225,0.013355,0.035411639,0.015571083,0.030921591,Belinostat,L-1236,0.02071403500000002,0.015350507999999999,0.9997112001488266,[  0.31627519   1.01943168 -18.01977611   0.02223936]
MHH-PREB-1,908136,1054,1054_908136,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967402088,0.919030504,0.815893011,0.763765454,0.476727551,0.33978128,0.273534945,0.193854349,0.180101878,Palbociclib,MHH-PREB-1,0.03259791199999995,0.013752471000000016,0.9927451230232157,[ 0.49315901  1.2150959  -8.58119183  0.16996144]
WM1158,1299077,1004,1004_1299077,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974680119,0.753155919,0.622897338,0.302925115,0.151561764,0.045869976,0.031996052,0.031153153,0.029183159,Vinblastine,WM1158,0.025319881000000044,0.0019699939999999992,0.9951025342901816,[ 0.35609677  0.97959178 -9.49969948  0.01637666]
MHH-PREB-1,908136,1022,1022_908136,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980108901,0.981707917,0.892885894,0.733182468,0.376420531,0.126900758,0.08316195,0.057431532,0.066612627,AZD7762,MHH-PREB-1,0.019891098999999968,0.009181094999999993,0.999087708969443,[  0.50381036   1.07464878 -14.38309728   0.05719593]
MN-60,908143,170,170_908143,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951042021,0.976138418,0.907988773,0.318184464,0.043733502,0.029040441,0.01449887,0.00840626,0.002874613,Shikonin,MN-60,0.048957978999999985,0.005531647000000001,0.9991263120330557,[ 4.16971317e-01  1.04005747e+00 -2.95051831e+01  1.60350057e-02]
CRO-AP3,1297440,1012,1012_1297440,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9546316,0.822688093,0.611922024,0.464890147,0.151316863,0.037118926,0.017143794,0.025554537,0.026626164,Vorinostat,CRO-AP3,0.045368399999999975,0.001071627000000002,0.9929016392426309,[ 3.95875578e-01  9.79979930e-01 -9.13753779e+00 -2.71619057e-03]
KMS-12-BM,907281,219,219_907281,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955287035,0.894146928,0.787804331,0.436078615,0.108216457,0.021375871,0.004836283,0.00613508,0.00620987,AT-7519,KMS-12-BM,0.04471296499999999,7.478999999999993e-05,0.9984765989760382,[ 4.26401594e-01  1.03104924e+00 -1.50803158e+01 -4.86400836e-04]
GCIY,906869,170,170_906869,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958003879,0.621951915,0.163200096,0.043268619,0.01132885,0.028394642,0.020362387,0.015100709,0.011383865,Shikonin,GCIY,0.04199612100000005,0.0037168440000000004,0.9997233412868349,[ 2.44209607e-01  1.00486199e+00 -2.00764729e+01  1.84348276e-02]
MONO-MAC-6,908148,1058,1058_908148,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968635564,0.836603532,0.678683987,0.634765107,0.514892993,0.357350291,0.268193932,0.173329117,0.148542842,Pictilisib,MONO-MAC-6,0.03136443600000005,0.024786274999999997,0.9930363376426166,[ 0.51023434  0.81675963 -3.64148268 -0.01575924]
SIG-M5,909715,260,260_909715,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998807438,0.906689247,0.858318933,0.709804194,0.508602064,0.301693324,0.10465419,0.007255214,0.006199057,NG-25,SIG-M5,0.0011925619999999526,0.0010561570000000003,0.9978979382549191,[ 0.57709939  0.93862544 -7.62931833 -0.05655263]
AN3-CA,910781,346,346_910781,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955337793,0.886700891,0.167154489,0.16644194,0.147803279,0.086625299,0.068158293,0.063852124,0.0490022,THZ-2-102-1,AN3-CA,0.04466220700000001,0.014849923999999994,0.9916409115100373,[  0.2713509    1.13347127 -40.8909345    0.09652053]
NCI-H522,905944,344,344_905944,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986251011,0.965272981,0.965674775,0.664315459,0.050488721,0.007043015,0.005331973,0.00486868,0.006146495,THZ-2-49,NCI-H522,0.01374898899999999,0.0012778149999999999,0.9996966906569476,[ 4.65468257e-01  1.02341504e+00 -3.34284830e+01  5.20061087e-03]
DMS-273,687985,276,276_687985,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956991311,0.812967274,0.640751761,0.420176233,0.213427145,0.163433193,0.153392041,0.017525589,0.007165214,CAY10603,DMS-273,0.04300868899999999,0.010360375000000002,0.9926882131254392,[ 0.38322474  0.94247543 -7.07785627  0.02251353]
UM-UC-3,724838,274,274_724838,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953590906,0.86987767,0.763330441,0.512460105,0.40584144,0.280334093,0.200493245,0.108256886,0.058786457,Belinostat,UM-UC-3,0.04640909400000004,0.049470428999999996,0.995106058217877,[ 0.45901675  0.94436689 -5.65111381  0.03051819]
NCI-H2030,722045,344,344_722045,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968492184,0.976497995,0.898751532,0.746105061,0.180654735,0.08676578,0.020786424,0.006432089,0.00645474,THZ-2-49,NCI-H2030,0.031507815999999966,2.26509999999994e-05,0.9965468341570274,[ 4.89030628e-01  1.05496182e+00 -2.29703811e+01  2.24183885e-02]
D-283MED,906834,173,173_906834,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982087637,0.972256829,0.903451472,0.851351869,0.683869323,0.338824897,0.294241413,0.212803799,0.168254139,FH535,D-283MED,0.017912362999999987,0.04454965999999999,0.9918626056698422,[  0.56301036   1.26154281 -12.32447421   0.18610763]
SNU-182,1240216,170,170_1240216,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989376323,0.888660155,0.956639752,0.92606101,0.956947362,0.940274884,0.043581757,0.03370177,0.014798547,Shikonin,SNU-182,0.010623676999999998,0.018903222999999997,0.9951877695843919,[ 7.24148934e-01  1.07676982e+00 -7.31775977e+01  2.42447913e-02]
JIMT-1,1298157,200,200_1298157,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973799368,0.92928891,0.849060701,0.611268368,0.446124437,0.206823221,0.083377883,0.04654375,0.036898477,Dacinostat,JIMT-1,0.026200632,0.009645273000000003,0.9977542484942167,[ 0.50927125  1.00157284 -8.63458365  0.01074328]
NCI-H1581,908471,182,182_908471,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98754818,0.972465154,0.897438594,0.805441949,0.627824973,0.555237326,0.367923602,0.156632051,0.124039485,Obatoclax Mesylate,NCI-H1581,0.012451820000000002,0.03259256599999999,0.9926572938668203,[ 0.70157265  0.91328545 -5.52077028 -0.06195282]
RD-ES,1330996,134,134_1330996,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953589281,0.915932967,0.883689231,0.818223583,0.609121985,0.373288213,0.230986776,0.126985619,0.081375796,Etoposide,RD-ES,0.046410719000000045,0.045609822999999994,0.9974790083818279,[ 0.59231621  1.09360088 -8.87403597  0.05916834]
RL,910861,1149,1149_910861,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982125227,0.952994271,0.948628901,0.55824255,0.175632989,0.075784051,0.091437453,0.070187841,0.072341049,TW 37,RL,0.017874772999999955,0.0021532080000000037,0.9987010957391964,[  0.44728172   1.10100341 -22.21804186   0.07809814]
CCRF-CEM,905952,1053,1053_905952,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993094361,0.823779134,0.621240305,0.491946402,0.32264813,0.185309482,0.138174377,0.096268923,0.08061716,MK-2206,CCRF-CEM,0.0069056389999999634,0.015651763000000013,0.9961642014553924,[ 0.38279434  0.95319193 -6.46578038  0.06160303]
PANC-10-05,925348,272,272_925348,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962262756,0.952940937,0.882523599,0.792348896,0.595338768,0.416937722,0.248865898,0.182483495,0.15491675,AR-42,PANC-10-05,0.037737244,0.027566745000000004,0.999014768168488,[ 0.56282143  1.1532483  -8.43113686  0.12426254]
NMC-G1,908449,308,308_908449,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951059845,0.998145493,0.916632258,0.769377218,0.634395151,0.458437275,0.273232121,0.03468879,0.005214058,WIKI4,NMC-G1,0.04894015500000004,0.029474731999999997,0.9938766521734935,[ 0.69149909  0.86900508 -6.5423017  -0.13670601]
NBsusSR,925342,276,276_925342,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997308718,0.968662244,0.941907054,0.582690813,0.230277358,0.015889314,0.011245911,0.021909688,0.019288883,CAY10603,NBsusSR,0.002691282000000017,0.0026208050000000004,0.997909680700461,[ 4.68844584e-01  1.00923532e+00 -1.66476925e+01  1.07640803e-02]
SIG-M5,909715,282,282_909715,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950166651,0.933670616,0.851955724,0.681168246,0.558368324,0.215462883,0.07612441,0.021639479,-0.010492276,Pelitinib,SIG-M5,0.04983334900000003,0.032131755,0.9942285757967231,[ 0.56729261  0.97704452 -8.82963566 -0.04261661]
HCC1806,907047,344,344_907047,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990402422,0.994586669,0.976647221,0.936652563,0.749275476,0.383428468,0.013372189,0.012002464,0.010194163,THZ-2-49,HCC1806,0.009597578000000051,0.001808301,0.9969520102090224,[ 6.32874959e-01  9.95717070e-01 -1.63724442e+01 -1.52999543e-02]
LU-99A,907796,196,196_907796,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971942797,0.957059477,0.936734626,0.941219623,0.848878324,0.64566511,0.219306797,0.008827228,0.004445767,Phenformin,LU-99A,0.02805720300000003,0.004381461,0.9971850877274501,[  0.70819835   1.01253904 -15.65758564  -0.02595117]
SU-DHL-5,1331036,178,178_1331036,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965219132,0.919239897,0.790270077,0.635549431,0.256657701,0.078209255,0.021307907,0.008556144,0.005047457,BAY-61-3606,SU-DHL-5,0.03478086800000002,0.003508687,0.9967193102676088,[ 4.78713080e-01  1.02020948e+00 -1.20286398e+01 -4.81931759e-03]
TE-441-T,924248,157,157_924248,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995683724,0.965127547,0.993831038,0.903166542,0.780107525,0.132704789,0.02219862,0.013697777,0.018043821,JNK-9L,TE-441-T,0.004316275999999952,0.004346044000000002,0.9972229119317324,[ 5.99564599e-01  1.04153140e+00 -2.90862429e+01  1.47006214e-02]
NCI-H1581,908471,331,331_908471,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988217058,0.964909201,0.918282021,0.768556744,0.704903434,0.515789662,0.30404249,0.211839949,0.19796615,QL-X-138,NCI-H1581,0.011782941999999963,0.013873798999999992,0.9935484231764384,[ 0.60516242  1.1361687  -7.43431327  0.12386236]
NCI-H211,1240189,11,11_1240189,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967807772,0.940152513,0.956765564,0.850844928,0.392720765,0.233572459,0.176424682,0.177117929,0.181930242,Paclitaxel,NCI-H211,0.03219222799999999,0.004812312999999985,0.9978606341221079,[  0.50417314   1.27465823 -23.74822663   0.18546302]
Detroit562,906837,201,201_906837,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989024561,0.970578466,0.955666845,0.677629819,0.366535598,0.196654358,0.130488386,0.102546758,0.133785135,Epothilone B,Detroit562,0.010975438999999976,0.031238376999999998,0.9980219304051885,[  0.47971899   1.13673588 -14.62433944   0.12154689]
C2BBe1,910700,200,200_910700,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991587989,0.968728591,0.94742333,0.808119001,0.571395109,0.243213463,0.122355365,0.084288134,0.050064097,Dacinostat,C2BBe1,0.008412010999999997,0.034224037,0.9990863818411083,[  0.56016741   1.06758643 -12.48106583   0.05534171]
LS-513,907795,328,328_907795,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991222126,0.966641401,0.637507228,0.242987108,0.145734284,0.0879399,0.05183061,0.036363893,0.025797476,SNX-2112,LS-513,0.008777873999999963,0.010566417000000002,0.9960784989272294,[  0.35973856   1.04356449 -16.59512537   0.05816654]
MES-SA,908127,1026,1026_908127,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954392305,0.742238092,0.514495678,0.349414097,0.227059389,0.148950368,0.131938027,0.126821523,0.133408838,Tanespimycin,MES-SA,0.04560769499999995,0.00658731500000001,0.9980344678633466,[ 0.29203864  1.0379036  -8.59762431  0.12323836]
IST-MEL1,907172,308,308_907172,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959261004,0.886646083,0.878616496,0.84188079,0.85064059,0.380762862,0.038120466,0.012033229,0.010858301,WIKI4,IST-MEL1,0.04073899599999997,0.0011749279999999987,0.9901024332823225,[ 6.48574863e-01  1.10116533e+00 -2.52857138e+01  7.53204593e-03]
